,PMID,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Disease,Model,Publication_Year,Journal
877,33639138,True,False,True,True,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Theor Biol
878,33637062,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,BMC Public Health
879,33635330,False,False,False,False,False,Clostridioides difficile,Agent-based,2021 Non Covid-19,JAMA Netw Open
880,33634367,True,False,True,False,False,Adenovirus,Compartmental,2021 Non Covid-19,Jpn J Ophthalmol
881,33633491,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,Proc Math Phys Eng Sci
882,33633275,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
883,33633250,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Sci Rep
884,33619419,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Math Model
885,33612854,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Inf Sci (N Y)
886,33630972,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,PLoS One
887,33630966,True,False,True,False,True,Covid-19,Time Series,2021 Covid-19,PLoS One
888,33628235,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Interdiscip Perspect Infect Dis
889,33627165,True,False,True,False,False,West Nile virus,Spatiotemporal,2021 Non Covid-19,Parasit Vectors
890,33623817,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Appl Netw Sci
891,33623479,True,False,False,True,True,Covid-19,Compartmental,2021 Covid-19,Annu Rev Control
892,33520671,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Mater Today Proc
893,33622148,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,J R Soc Interface
894,33622024,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,APMIS
895,33553085,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Front Public Health
896,33532246,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Mater Today Proc
897,33391984,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
898,33619027,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Eur J Hosp Pharm
899,33614394,False,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,J Big Data
900,33614060,True,False,True,False,True,General (theoretical model),Compartmental,2021 Non Covid-19,R Soc Open Sci
901,33613667,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Adv Differ Equ
902,33613017,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Digit Signal Process
903,33612999,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
904,33495669,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Physica A
905,33610582,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Environ Res
906,33610314,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,ISA Trans
907,33607970,True,False,True,False,False,Rotavirus,Time Series,2021 Non Covid-19,BMC Pediatr
908,33606802,True,False,True,True,True,General (theoretical model),Compartmental,2021 Non Covid-19,PLoS One
909,33606714,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,PLoS One
910,33606684,True,False,True,False,True,Covid-19,Spatiotemporal,2021 Covid-19,PLoS One
911,33605421,False,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Mol Biol Evol
912,33605383,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Rev Soc Bras Med Trop
913,33604654,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Gigascience
914,33603113,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Sci Rep
915,33602959,True,False,True,False,False,Dengue,Spatiotemporal,2021 Non Covid-19,Sci Rep
916,33602160,True,False,True,False,False,Anthrax,Spatiotemporal,2021 Non Covid-19,BMC Infect Dis
917,33390874,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Soft Comput
918,33600454,True,False,True,False,True,Typhus,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
919,33599037,True,False,False,False,False,General (theoretical model),Agent-based,2021 Non Covid-19,Am J Hum Biol
920,33596871,True,False,True,False,False,Mumps,Time Series,2021 Non Covid-19,BMC Public Health
921,33596869,True,False,True,False,False,HFMD,Spatiotemporal,2021 Non Covid-19,BMC Public Health
922,33584158,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Appl Soft Comput
923,33575412,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,AIMS Public Health
924,33558855,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Model
925,33519118,True,False,False,True,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
926,33519117,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Chaos Solitons Fractals
927,33456212,True,False,True,False,True,Covid-19,Spatiotemporal,2021 Covid-19,Transp Res Part C Emerg Technol
928,33596247,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,PLoS One
929,33594478,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Bull Math Biol
930,33592029,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,PLoS One
931,33580113,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Sci Rep
932,33579561,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Health Policy
933,33579294,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Int J Health Geogr
934,33577573,True,False,True,False,False,Rabies/ Lyssavirus,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
935,33577564,True,False,True,True,False,General (theoretical model),Compartmental,2021 Non Covid-19,PLoS One
936,33568082,True,False,True,False,False,General (theoretical model),Spatiotemporal,2021 Non Covid-19,BMC Infect Dis
937,33564205,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Cities
938,33562509,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Biology (Basel)
939,33562465,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Biology (Basel)
940,33558607,True,False,True,False,True,Covid-19,Time Series,2021 Covid-19,NPJ Digit Med
941,33557818,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,BMC Med Inform Decis Mak
942,33556327,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Lancet Public Health
943,33553466,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Open Forum Infect Dis
944,33553058,True,False,False,False,False,Multiple different agents,Time Series,2021 Non Covid-19,J Public Health Res
945,33552151,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Adv Differ Equ
946,33551570,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Nonlinear Dyn
947,33551528,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Theor Appl Climatol
948,33549166,True,False,False,False,False,HIV,Time Series,2021 Non Covid-19,Lancet HIV
949,33546131,True,False,True,False,True,Measles,Spatiotemporal,2021 Non Covid-19,Pathogens
950,33521404,True,False,False,True,True,Covid-19,Time Series,2021 Covid-19,Infect Dis Model
951,33544752,True,False,True,False,False,HFMD,Time Series,2021 Non Covid-19,PLoS One
952,33540378,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Epidemics
953,33532790,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,medRxiv
954,33521407,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Infect Dis Model
955,33534810,True,False,True,True,True,General (theoretical model),Compartmental,2021 Non Covid-19,PLoS One
956,33534784,True,False,True,False,True,Unspecified (super-category),Agent-based,2021 Non Covid-19,PLoS Comput Biol
957,33534755,True,False,True,False,False,Dengue,Spatiotemporal,2021 Non Covid-19,Am J Trop Med Hyg
958,33531729,False,False,False,False,False,Multiple different agents,Compartmental,2021 Non Covid-19,Ann Oper Res
959,33530563,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Int J Environ Res Public Health
960,33530386,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Int J Environ Res Public Health
961,33529565,True,False,True,False,True,Vector,Spatiotemporal,2021 Non Covid-19,Proc Biol Sci
962,33526950,False,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Math Anal Appl
963,33521186,True,False,True,False,True,Covid-19,Time Series,2021 Covid-19,Data Brief
964,33518773,True,False,False,False,False,General (theoretical model),Spatiotemporal,2021 Non Covid-19,Chem Eng Sci
965,33442558,False,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,ArXiv
966,33330884,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,medRxiv
967,33525354,True,False,True,False,False,Salmonellosis,Time Series,2021 Non Covid-19,Antibiotics (Basel)
968,33522669,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Microsc Res Tech
969,33520905,True,False,True,True,False,Covid-19,Multiple,2021 Covid-19,Front Public Health
970,33519302,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Stoch Environ Res Risk Assess
971,33519121,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
972,33519119,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
973,33515252,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,Clin Infect Dis
974,33514771,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
975,33513882,True,False,True,False,False,Rabies/ Lyssavirus,Time Series,2021 Non Covid-19,Viruses
976,33513139,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PLoS Comput Biol
977,33505808,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PeerJ
978,33508030,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
979,33507932,True,False,True,False,True,Covid-19,Time Series,2021 Covid-19,PLoS One
980,33503938,True,False,True,False,False,HIV,Spatiotemporal,2021 Non Covid-19,Int J Environ Res Public Health
981,33503063,True,False,True,True,False,Unspecified (super-category),Time Series,2021 Non Covid-19,PLoS One
982,33501885,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,J R Soc Interface
983,33500445,True,False,True,False,False,General (theoretical model),Agent-based,2021 Non Covid-19,Sci Rep
984,33499138,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Biology (Basel)
985,33495509,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Commun Biol
986,33489008,True,False,True,False,True,Nocardia,Spatiotemporal,2021 Non Covid-19,Comput Struct Biotechnol J
987,33486527,True,False,True,True,True,General (theoretical model),Spatiotemporal,2021 Non Covid-19,J Am Med Inform Assoc
988,33391987,True,False,True,False,True,Covid-19,Agent-based,2021 Covid-19,Results Phys
989,33484644,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Lancet Public Health
990,33482526,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Chemosphere
991,33481956,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
992,33478962,True,False,True,False,False,TB and mycobacteria,Time Series,2021 Non Covid-19,BMJ Open
993,33477576,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Int J Environ Res Public Health
994,33472790,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,BMJ Open
995,33465142,True,False,True,False,False,Covid-19,Multiple,2021 Covid-19,PLoS One
996,33462589,False,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,Clin Infect Dis
997,33462560,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Results Phys
998,33460674,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Math Biosci
999,33442712,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,medRxiv
1000,33442704,True,False,True,True,False,Covid-19,Time Series,2021 Covid-19,medRxiv
1001,33457496,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Model Earth Syst Environ
1002,33457150,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Gen Fam Med
1003,33456433,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Pers Ubiquitous Comput
1004,33455588,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Epidemiol Infect
1005,33451092,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sensors (Basel)
1006,33450286,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Theor Biol
1007,33449934,True,False,True,False,True,Influenza illnesses,Spatiotemporal,2021 Non Covid-19,PLoS One
1008,33449276,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Biomech Model Mechanobiol
1009,33446891,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,NPJ Digit Med
1010,33446859,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Sci Rep
1011,33446283,True,False,True,False,False,HFMD,Time Series,2021 Non Covid-19,Epidemiol Infect
1012,33442818,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,J Gen Intern Med
1013,33441598,True,False,True,False,False,Dengue,Spatiotemporal,2021 Non Covid-19,Sci Rep
1014,33441091,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,BMC Infect Dis
1015,33439880,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,PLoS One
1016,33439868,True,False,True,False,False,General (theoretical model),Spatiotemporal,2021 Non Covid-19,PLoS One
1017,33436862,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Sci Rep
1018,33435892,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,BMC Infect Dis
1019,33435631,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Healthcare (Basel)
1020,33434673,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Int J Infect Dis
1021,33432337,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,J Public Health (Oxf)
1022,33430945,True,False,True,False,False,Dengue,Spatiotemporal,2021 Non Covid-19,Parasit Vectors
1023,33430851,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,BMC Public Health
1024,33430832,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,BMC Public Health
1025,33428623,True,False,True,False,True,Yellow fever,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
1026,33425640,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,J Math Ind
1027,33424955,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Adv Differ Equ
1028,33424432,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Soft comput
1029,33422330,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,ISA Trans
1030,33420154,True,False,True,False,False,General (theoretical model),Agent-based,2021 Non Covid-19,Sci Rep
1031,33417605,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
1032,33413723,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Disaster Med Public Health Prep
1033,33413715,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Epidemiol Infect
1034,33412586,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Am J Epidemiol
1035,33411744,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,PLoS One
1036,33411739,True,False,True,False,False,West Nile virus,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
1037,33407789,True,False,True,False,False,Schistomiasis,Spatiotemporal,2021 Non Covid-19,Parasit Vectors
1038,33406136,True,False,True,False,True,Schistomiasis,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
1039,33406106,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,PLoS One
1040,33401753,True,False,True,False,False,Zika,Spatiotemporal,2021 Non Covid-19,Int J Environ Res Public Health
1041,33400698,True,False,True,False,True,Leprosy,Time Series,2021 Non Covid-19,PLoS Negl Trop Dis
1042,33388436,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Int J Infect Dis
1043,33387692,True,False,True,True,False,Covid-19,Spatiotemporal,2021 Covid-19,Infect Genet Evol
1044,33360871,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Epidemics
1045,33360131,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Sci Total Environ
1046,33359440,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Int J Infect Dis
1047,33294749,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Model
1048,33342517,True,False,True,False,False,Covid-19,Multiple,2021 Covid-19,Biochem Biophys Res Commun
1049,33341667,True,False,True,False,False,HIV,Agent-based,2021 Non Covid-19,Epidemics
1050,33326924,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Comput Methods Programs Biomed
1051,33324533,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Results Phys
1052,33313455,False,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Infect Dis Model
1053,33308354,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Infect Control Hosp Epidemiol
1054,33303180,True,False,True,False,True,Bordetella pertussis,Compartmental,2021 Non Covid-19,Vaccine
1055,33301769,False,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Theor Biol
1056,33294750,True,False,False,False,True,Covid-19,Time Series,2021 Covid-19,Infect Dis Model
1057,33281306,True,False,False,False,True,Covid-19,Time Series,2021 Covid-19,Chaos Solitons Fractals
1058,33281305,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Chaos Solitons Fractals
1059,33281248,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Bus Res
1060,33279653,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Int J Infect Dis
1061,33278610,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Travel Med Infect Dis
1062,33277643,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Clin Infect Dis
1063,33269359,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,medRxiv
1064,33269029,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Appl Soft Comput
1065,33258177,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Biom J
1066,33232262,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,JMIR Public Health Surveill
1067,33225114,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Model
1068,33225113,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Model
1069,33223954,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Stoch Environ Res Risk Assess
1070,33213971,True,False,True,False,True,Covid-19,Agent-based,2021 Covid-19,Comput Methods Programs Biomed
1071,33207390,True,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,Med J Aust
1072,33204214,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Chem Eng J
1073,33204050,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Physica A
1074,33199943,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
1075,33169041,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Physica D
1076,33162689,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
1077,33162634,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Cities
1078,33146155,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Indian J Med Res
1079,33146109,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Am J Trop Med Hyg
1080,33129826,True,False,False,True,False,SARS,Compartmental,2021 Non Covid-19,Math Biosci
1081,33126032,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Environ Pollut
1082,33118070,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Environ Sci Pollut Res Int
1083,33110288,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Math Model
1084,33106728,True,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Physica A
1085,33105091,True,False,False,True,True,Covid-19,Agent-based,2021 Covid-19,Ann Intern Med
1086,33100604,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
1087,33100582,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Saf Sci
1088,33100475,False,False,True,True,True,Covid-19,Time Series,2021 Covid-19,J Econom
1089,33097835,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Nat Med
1090,33078047,True,False,False,False,False,Covid-19,Multiple,2021 Covid-19,Expert Syst Appl
1091,33077215,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Sci Total Environ
1092,33068430,True,False,True,False,False,HFRS,Spatiotemporal,2021 Non Covid-19,Clin Infect Dis
1093,33053172,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Int J Epidemiol
1094,33041528,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Expert Syst Appl
1095,33041473,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Math Comput Simul
1096,33024345,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Physica D
1097,33012995,True,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,Saf Sci
1098,33012957,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Math Model
1099,33012953,False,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,J Econom
1100,32983836,False,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Int J Dyn Control
1101,32982019,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Math Model
1102,32971006,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Lancet Infect Dis
1103,32959618,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,J Epidemiol Glob Health
1104,32958973,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Measurement (Lond)
1105,32908331,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Expert Syst Appl
1106,32896479,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Infect Chemother
1107,32838058,True,False,True,False,False,Covid-19,Multiple,2021 Covid-19,Clin Epidemiol Glob Health
1108,32838022,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Model Earth Syst Environ
1109,32837814,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Arab J Sci Eng
1110,32837465,False,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Appl Math Comput
1111,32837121,False,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Dyn Differ Equ
1112,32836680,False,False,False,True,False,Covid-19,Compartmental,2021 Covid-19,J Econom
1113,32834475,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Math Lett
1114,32801278,True,False,True,False,False,Rotavirus,Time Series,2021 Non Covid-19,J Epidemiol
1115,32798099,True,False,True,False,False,HIV,Agent-based,2021 Non Covid-19,J Adolesc Health
1116,32613724,True,False,True,False,False,Influenza illnesses,Spatiotemporal,2021 Non Covid-19,Transbound Emerg Dis
1117,32587978,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,medRxiv
1118,32580814,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Disaster Med Public Health Prep
1119,32448889,True,False,True,False,False,Streptococcus,Time Series,2021 Non Covid-19,Clin Infect Dis
1120,32419342,True,False,True,False,False,Influenza illnesses,Spatiotemporal,2021 Non Covid-19,Transbound Emerg Dis
1121,31182773,True,False,True,True,True,General (theoretical model),Compartmental,2019,Sci Rep
1122,31413134,True,False,True,False,True,Lassa fever,Spatiotemporal,2019,J Virol
1123,34552670,False,False,True,False,True,General (theoretical model),Time Series,2019,Theor Ecol
1124,30866826,True,False,True,False,False,Campylobacter,Spatiotemporal,2019,BMC Infect Dis
1125,31085656,True,False,False,True,True,Measles,Spatiotemporal,2019,Proc Natl Acad Sci U S A
1126,31742512,False,False,True,True,False,Zika,Agent-based,2019,Emerg Infect Dis
1127,31873144,True,False,True,False,False,Influenza illnesses,Spatiotemporal,2019,Sci Rep
1128,30882314,False,False,True,False,False,Chikungunya,Spatiotemporal,2019,Emerg Infect Dis
1129,30972440,False,False,True,False,False,General (theoretical model),Compartmental,2019,J Math Biol
1130,31035715,True,False,True,False,False,Scrub typhus,Time Series,2019,Int J Environ Res Public Health
1131,31038652,False,False,True,False,False,TB and mycobacteria,Time Series,2019,J Bras Pneumol
1132,30334918,True,False,True,True,True,General (theoretical model),Time Series,2019,Epidemiology
1133,30878314,True,False,True,False,False,General (theoretical model),Compartmental,2019,Epidemics
1134,31574659,False,False,False,False,False,General (theoretical model),Compartmental,2019,Phys Rev E
1135,30606104,True,False,True,False,False,Leishmaniasis,Spatiotemporal,2019,BMC Infect Dis
1136,31427903,True,False,True,False,False,Cholera,Time Series,2019,ScientificWorldJournal
1137,31616035,True,False,True,False,False,General (theoretical model),Compartmental,2019,Sci Rep
1138,31684018,True,False,True,False,False,Cholera,Spatiotemporal,2019,Int J Environ Res Public Health
1139,31433284,False,False,False,False,False,General (theoretical model),Spatiotemporal,2019,Health Secur
1140,31498858,True,False,False,False,False,Hepatitis C,Time Series,2019,Rev Esp Sanid Penit
1141,30350000,True,False,True,False,False,Giardiasis,Time Series,2019,Ecohealth
1142,31694212,True,False,True,False,False,Brucellosis,Time Series,2019,Int J Environ Res Public Health
1143,31024009,True,False,True,False,True,General (theoretical model),Spatiotemporal,2019,Sci Data
1144,31393908,True,False,True,False,True,Dengue,Time Series,2019,PLoS One
1145,31036511,True,False,True,False,False,Malaria,Spatiotemporal,2019,Lancet Infect Dis
1146,32287387,False,False,False,False,False,General (theoretical model),Compartmental,2019,J Math Anal Appl
1147,31336761,True,False,True,False,False,General (theoretical model),Compartmental,2019,Int J Environ Res Public Health
1148,31199809,True,False,True,True,True,Zika,Spatiotemporal,2019,PLoS Negl Trop Dis
1149,31851680,True,False,True,True,True,General (theoretical model),Spatiotemporal,2019,PLoS One
1150,30716139,True,False,True,False,False,General (theoretical model),Agent-based,2019,PLoS One
1151,31867406,True,False,True,False,False,Streptococcus,Spatiotemporal,2019,Open Forum Infect Dis
1152,31415560,True,False,True,False,False,Malaria,Agent-based,2019,PLoS One
1153,30707729,True,False,True,False,False,Ebola,Agent-based,2019,PLoS One
1154,31683644,True,False,True,True,True,Nephropathia epidemica,Spatiotemporal,2019,Viruses
1155,31185818,True,False,True,True,True,Influenza illnesses,Time Series,2019,J R Soc Interface
1156,31877185,True,False,True,False,True,Malaria,Time Series,2019,PLoS One
1157,32287361,False,False,True,False,False,General (theoretical model),Compartmental,2019,J Franklin Inst
1158,31164093,True,False,True,False,False,Dengue,Spatiotemporal,2019,BMC Infect Dis
1159,31877200,True,False,True,True,True,Zika,Agent-based,2019,PLoS Negl Trop Dis
1160,31729435,True,False,True,False,False,General (theoretical model),Agent-based,2019,Sci Rep
1161,31337826,True,False,True,False,False,General (theoretical model),Compartmental,2019,Sci Rep
1162,31455188,True,False,True,True,True,Zika,Spatiotemporal,2019,Proc Biol Sci
1163,31801513,True,False,True,False,False,Measles,Time Series,2019,BMC Public Health
1164,31859940,True,False,True,False,False,HIV,Spatiotemporal,2019,Rev Soc Bras Med Trop
1165,30165060,False,False,True,False,False,General (theoretical model),Compartmental,2019,Theor Popul Biol
1166,30808752,True,False,True,False,False,Dengue,Spatiotemporal,2019,Proc Natl Acad Sci U S A
1167,31309365,True,False,True,False,False,Nephropathia epidemica,Time Series,2019,Ecohealth
1168,31784625,True,False,True,False,False,HFMD,Spatiotemporal,2019,Sci Rep
1169,31843887,True,False,True,False,False,Influenza illnesses,Time Series,2019,Proc Natl Acad Sci U S A
1170,32226453,True,False,True,False,False,General (theoretical model),Compartmental,2019,Adv Differ Equ
1171,30868213,False,False,True,False,False,General (theoretical model),Compartmental,2019,J Math Biol
1172,30635558,True,False,True,True,True,Influenza illnesses,Time Series,2019,Nat Commun
